customer_id,customer_name,city,acquisition_channel,signup_date,total_orders,completed_orders,total_revenue,avg_order_value,first_order_date,last_order_date,most_recent_order
C1328,Yahvi Bains,Bengaluru,social_media,2022-05-16,7,6,13855.17,2309.2,2022-07-15,2023-11-21,2023-11-21
C1500,Oscar Sarin,Surat,email,2023-08-20,1,0,0.0,,2024-06-30,2024-06-30,2024-06-30
C0566,Aryan Varughese,Surat,paid_search,2022-01-02,6,4,19337.76,4834.44,2022-04-18,2023-07-01,2023-07-01
C0303,Ranbir Chowdhury,Jaipur,social_media,2023-09-06,5,3,9890.11,3296.7,2023-11-21,2024-06-30,2024-06-30
C0423,Oni Swamy,Kolkata,paid_search,2022-08-22,2,2,14289.34,7144.67,2022-11-22,2024-04-10,2024-04-10
C1709,Balveer Dara,Jaipur,organic,2022-07-25,7,2,20347.65,10173.82,2023-04-09,2024-06-30,2024-06-30
C0627,Saanvi Purohit,Bengaluru,organic,2022-07-25,4,3,8124.01,2708.0,2022-07-31,2023-12-17,2023-12-17
C0866,Suhani Gokhale,Surat,email,2023-11-14,8,2,4112.03,2056.02,2023-12-05,2024-06-30,2024-06-30
C1118,Deepa Bhatnagar,Pune,paid_search,2023-04-29,6,3,12980.15,4326.72,2023-11-03,2024-06-30,2024-06-30
C0683,Chaitaly Suri,Jaipur,organic,2024-02-22,4,4,13906.28,3476.57,2024-06-30,2024-06-30,2024-06-30
C1849,Zilmil Raja,Hyderabad,paid_search,2022-02-04,3,2,8418.26,4209.13,2022-07-22,2024-01-29,2024-01-29
C1889,Harish Tank,Delhi,organic,2023-06-20,5,2,15691.98,7845.99,2024-03-04,2024-06-30,2024-06-30
C1338,Hitesh Raja,Delhi,paid_search,2023-12-02,4,2,6612.05,3306.03,2023-12-15,2024-06-30,2024-06-30
C0555,Lopa Khanna,Ahmedabad,social_media,2024-04-29,6,6,15886.35,2647.73,2024-06-11,2024-06-30,2024-06-30
C0074,Ojasvi Bhatia,Surat,email,2023-09-29,3,2,6704.7,3352.35,2024-05-27,2024-06-30,2024-06-30
C0512,Tamanna Venkatesh,Jaipur,social_media,2022-04-07,9,4,17524.47,4381.12,2022-07-02,2023-12-23,2023-12-23
C1605,Falan Narain,Jaipur,social_media,2022-01-20,7,4,16096.06,4024.02,2022-01-31,2023-09-08,2023-09-08
C0712,Krishna Srivastava,Ahmedabad,paid_search,2023-11-10,4,1,1823.95,1823.95,2024-02-19,2024-06-30,2024-06-30
C1102,Rachana Kade,Bengaluru,organic,2023-11-14,4,4,10536.6,2634.15,2024-05-11,2024-06-30,2024-06-30
C1702,Oviya Gola,Jaipur,organic,2023-11-04,5,3,26047.49,8682.5,2023-12-31,2024-06-30,2024-06-30
C0995,Lavanya De,Bengaluru,paid_search,2023-03-10,6,4,13537.45,3384.36,2023-10-21,2024-06-30,2024-06-30
C1942,Hemangini Nori,Hyderabad,social_media,2022-05-04,7,2,3779.1,1889.55,2022-10-03,2024-01-23,2024-01-23
C0042,Ekapad Konda,Pune,paid_search,2023-03-18,1,0,0.0,,2023-04-03,2023-04-03,2023-04-03
C0542,Isha Manne,Mumbai,social_media,2022-09-14,6,3,19382.23,6460.74,2023-01-07,2024-06-30,2024-06-30
C1452,Bhavani Badami,Ahmedabad,paid_search,2022-03-18,3,2,14066.27,7033.14,2022-06-19,2023-07-26,2023-07-26
C0080,Geetika Raghavan,Jaipur,organic,2023-09-19,4,3,8203.66,2734.55,2024-04-25,2024-06-30,2024-06-30
C0287,Vansha Naik,Mumbai,social_media,2024-04-24,7,1,3660.24,3660.24,2024-06-30,2024-06-30,2024-06-30
C1155,Aradhana Kari,Delhi,paid_search,2023-02-21,7,4,12997.62,3249.41,2023-04-07,2024-06-30,2024-06-30
C1901,Chakradev Raj,Mumbai,referral,2024-03-24,7,3,22854.81,7618.27,2024-06-30,2024-06-30,2024-06-30
C0006,Aishani Bassi,Bengaluru,referral,2022-06-06,4,2,6176.8,3088.4,2022-07-04,2023-11-29,2023-11-29
C0281,Parth Sahni,Delhi,referral,2022-11-25,2,2,9237.4,4618.7,2023-10-14,2024-05-02,2024-05-02
C0161,Siya Thakur,Chennai,organic,2024-01-01,7,5,15201.4,3040.28,2024-01-20,2024-06-30,2024-06-30
C0438,Orinder Pandya,Pune,referral,2022-04-21,5,3,18547.72,6182.57,2022-07-01,2024-02-05,2024-02-05
C0193,Triya Seth,Pune,organic,2024-02-25,8,5,21450.02,4290.0,2024-06-30,2024-06-30,2024-06-30
C0181,Siddharth Devan,Kolkata,paid_search,2022-09-24,6,4,12077.7,3019.43,2022-11-21,2024-06-30,2024-06-30
C1211,Nachiket Subramaniam,Pune,organic,2024-04-01,8,6,25863.03,4310.51,2024-04-19,2024-06-30,2024-06-30
C0848,Ishaan Tank,Bengaluru,organic,2022-08-15,1,1,3166.12,3166.12,2023-04-04,2023-04-04,2023-04-04
C0958,Vrinda Chaudhry,Chennai,organic,2022-04-11,8,5,25978.18,5195.64,2022-04-24,2024-01-20,2024-01-20
C1403,Qarin Bhagat,Mumbai,paid_search,2023-10-08,5,5,6338.94,1267.79,2024-05-07,2024-06-30,2024-06-30
C0892,Veda Prabhu,Bengaluru,referral,2023-08-25,9,7,22412.71,3201.82,2023-10-12,2024-06-30,2024-06-30
C0584,Timothy Sarin,Mumbai,paid_search,2024-06-26,9,7,21001.98,3000.28,2024-06-30,2024-06-30,2024-06-30
C1964,Darpan Sani,Pune,social_media,2022-06-23,6,5,12045.03,2409.01,2022-12-04,2024-01-12,2024-01-12
C1237,Jyoti Seth,Ahmedabad,referral,2022-04-14,6,1,3932.32,3932.32,2022-06-17,2023-12-28,2023-12-28
C1105,Maya Yohannan,Jaipur,referral,2023-06-20,4,1,2840.48,2840.48,2024-02-25,2024-06-30,2024-06-30
C0563,Garima Narula,Ahmedabad,social_media,2022-04-24,6,3,11279.63,3759.88,2022-10-24,2024-03-30,2024-03-30
C1279,Pavani Dhar,Bengaluru,referral,2024-04-22,7,4,22873.71,5718.43,2024-05-14,2024-06-30,2024-06-30
C1716,Lavanya Vala,Jaipur,organic,2023-02-21,6,3,7935.16,2645.05,2023-07-29,2024-06-30,2024-06-30
C0015,Champak Choudhary,Bengaluru,paid_search,2024-02-20,9,5,12814.32,2562.86,2024-02-26,2024-06-30,2024-06-30
C1842,Chanchal Dash,Bengaluru,organic,2024-05-13,5,2,19680.23,9840.12,2024-06-30,2024-06-30,2024-06-30
C1134,Brijesh Tandon,Hyderabad,social_media,2024-03-02,7,3,14462.99,4821.0,2024-03-11,2024-06-30,2024-06-30
C1997,Ekaraj Tailor,Hyderabad,organic,2022-10-14,4,3,7104.9,2368.3,2023-07-28,2024-05-03,2024-05-03
C1265,Anvi Saxena,Delhi,organic,2024-02-10,6,5,13300.84,2660.17,2024-04-10,2024-06-30,2024-06-30
C0329,Krishna Soni,Surat,organic,2022-02-06,5,2,20454.4,10227.2,2022-08-17,2023-08-22,2023-08-22
C1310,Xiti Arya,Kolkata,organic,2023-06-03,4,4,9542.69,2385.67,2023-07-03,2024-06-30,2024-06-30
C1081,Sneha Nazareth,Hyderabad,paid_search,2024-03-13,3,3,30509.67,10169.89,2024-06-30,2024-06-30,2024-06-30
C0372,Jagrati Andra,Chennai,social_media,2023-11-20,4,2,13889.77,6944.88,2024-03-03,2024-06-30,2024-06-30
C0890,Nisha Oza,Bengaluru,email,2022-02-03,12,6,18320.77,3053.46,2022-02-06,2024-01-16,2024-01-16
C0859,Widisha Goda,Jaipur,organic,2022-03-02,4,3,9884.92,3294.97,2022-08-26,2024-01-19,2024-01-19
C0402,Kevin Ram,Mumbai,organic,2022-04-23,6,5,25148.37,5029.67,2022-05-12,2024-03-17,2024-03-17
C0539,Aadi Chand,Kolkata,paid_search,2022-10-16,5,3,15918.41,5306.14,2023-04-30,2024-04-27,2024-04-27
C0815,Isaac Ghosh,Hyderabad,paid_search,2023-06-18,4,4,11275.34,2818.83,2023-10-04,2024-06-30,2024-06-30
C1935,Abhiram Bera,Ahmedabad,referral,2022-06-27,3,3,10015.12,3338.37,2022-08-23,2024-05-16,2024-05-16
C1684,Abhiram Dutt,Bengaluru,paid_search,2023-05-10,5,5,12229.19,2445.84,2023-06-28,2024-06-30,2024-06-30
C1803,Lajita Dash,Bengaluru,paid_search,2022-05-10,4,3,9012.41,3004.14,2022-06-21,2023-08-26,2023-08-26
C1714,Raagini Maharaj,Ahmedabad,email,2022-07-19,5,2,8251.77,4125.89,2023-03-24,2024-06-30,2024-06-30
C1200,Priya Kohli,Bengaluru,organic,2024-05-09,3,2,11571.09,5785.55,2024-06-30,2024-06-30,2024-06-30
C1243,Yagnesh Kakar,Delhi,paid_search,2023-07-15,5,3,27145.54,9048.51,2024-02-11,2024-06-30,2024-06-30
C0077,Lopa Nayar,Delhi,referral,2024-06-21,7,4,22766.99,5691.75,2024-06-30,2024-06-30,2024-06-30
C1432,Faraj Kade,Bengaluru,organic,2023-10-27,4,0,0.0,,2024-06-30,2024-06-30,2024-06-30
C1730,Tejas Kakar,Kolkata,social_media,2022-04-06,5,5,10104.57,2020.91,2022-08-18,2023-10-07,2023-10-07
C0649,Farhan Raj,Surat,paid_search,2023-10-02,5,2,5226.67,2613.34,2023-11-11,2024-06-30,2024-06-30
C0990,Krishna Kapur,Delhi,social_media,2023-08-28,5,2,6932.14,3466.07,2024-06-30,2024-06-30,2024-06-30
C0845,Manthan Kaul,Ahmedabad,referral,2024-01-10,7,5,28562.53,5712.51,2024-03-03,2024-06-30,2024-06-30
C0812,Abha Bhat,Surat,paid_search,2024-01-20,3,3,12852.18,4284.06,2024-06-30,2024-06-30,2024-06-30
C0296,Tanmayi Bhardwaj,Jaipur,paid_search,2022-01-15,4,2,3812.54,1906.27,2022-03-28,2023-07-22,2023-07-22
C0510,Andrew Agrawal,Surat,organic,2022-12-13,5,2,5531.88,2765.94,2023-07-13,2024-06-30,2024-06-30
C1801,Ria Dasgupta,Kolkata,paid_search,2024-06-25,4,2,10697.77,5348.89,2024-06-30,2024-06-30,2024-06-30
C1532,Arjun Char,Pune,organic,2023-07-18,6,5,14865.23,2973.05,2023-11-08,2024-06-30,2024-06-30
C1095,Ucchal Ray,Delhi,paid_search,2022-10-12,4,4,22487.53,5621.88,2022-11-10,2024-02-14,2024-02-14
C0363,Turvi Kata,Pune,paid_search,2023-07-07,8,6,12986.6,2164.43,2023-11-05,2024-06-30,2024-06-30
C0320,Victor Raghavan,Pune,referral,2023-08-28,3,2,8421.62,4210.81,2023-11-02,2024-05-23,2024-05-23
C1306,Indrajit Gupta,Kolkata,social_media,2022-08-05,6,5,26911.76,5382.35,2022-12-01,2024-02-16,2024-02-16
C1137,Ishita Balan,Mumbai,email,2022-12-21,3,2,3117.92,1558.96,2023-04-28,2024-05-14,2024-05-14
C1943,Charita Ramesh,Surat,email,2024-05-19,3,1,2933.22,2933.22,2024-06-30,2024-06-30,2024-06-30
C0295,Gavin Uppal,Bengaluru,paid_search,2023-12-28,5,3,5095.27,1698.42,2024-02-10,2024-06-30,2024-06-30
C1962,Tejas Sandhu,Hyderabad,paid_search,2022-12-23,6,4,27056.74,6764.19,2023-05-14,2024-06-30,2024-06-30
C1428,Yatan Radhakrishnan,Delhi,paid_search,2024-01-21,7,2,5709.05,2854.53,2024-04-18,2024-06-30,2024-06-30
C0834,Sanaya Bahl,Hyderabad,paid_search,2023-07-27,6,6,34000.12,5666.69,2024-01-22,2024-06-30,2024-06-30
C1132,Ekapad Om,Surat,organic,2024-01-28,4,2,8217.57,4108.79,2024-02-26,2024-06-30,2024-06-30
C0498,Omya Ravel,Delhi,social_media,2024-06-03,6,6,41969.42,6994.9,2024-06-30,2024-06-30,2024-06-30
C1772,Damyanti Thaker,Chennai,paid_search,2024-04-13,7,3,9694.79,3231.6,2024-05-12,2024-06-30,2024-06-30
C1996,Wahab Chanda,Mumbai,email,2024-06-30,4,3,10992.02,3664.01,2024-06-30,2024-06-30,2024-06-30
C0333,Faraj Mistry,Chennai,email,2023-12-12,3,3,25207.96,8402.65,2024-06-30,2024-06-30,2024-06-30
C0129,Harish Vora,Jaipur,organic,2022-10-30,7,3,19691.93,6563.98,2023-02-03,2024-03-19,2024-03-19
C0759,Shaurya Kadakia,Ahmedabad,referral,2022-08-30,2,2,11608.54,5804.27,2023-03-08,2024-01-24,2024-01-24
C0819,Ucchal Rastogi,Kolkata,referral,2022-12-19,7,5,18668.23,3733.65,2023-01-13,2024-06-30,2024-06-30
C0853,Abeer Amble,Pune,organic,2023-11-02,6,3,12440.2,4146.73,2024-01-01,2024-06-30,2024-06-30
C1431,Mahika Chaudhuri,Ahmedabad,referral,2023-01-30,3,0,0.0,,2023-08-18,2024-06-04,2024-06-04
C1235,Kritika Bhandari,Kolkata,paid_search,2024-06-24,4,2,1696.48,848.24,2024-06-30,2024-06-30,2024-06-30
C0050,Mohammed Khalsa,Jaipur,organic,2024-06-01,6,3,11543.41,3847.8,2024-06-30,2024-06-30,2024-06-30
C0577,Benjamin Ahluwalia,Pune,organic,2024-01-23,5,4,17903.62,4475.91,2024-02-18,2024-06-30,2024-06-30
C0805,Leena Pant,Delhi,social_media,2022-03-10,3,1,1287.82,1287.82,2022-07-11,2023-07-24,2023-07-24
C1149,Tejas Mohan,Pune,email,2024-05-21,5,2,16500.62,8250.31,2024-06-30,2024-06-30,2024-06-30
C1993,Atharv Saraf,Hyderabad,email,2022-11-06,3,2,26064.72,13032.36,2022-11-20,2023-10-01,2023-10-01
C1027,Nitara Chandra,Kolkata,email,2024-02-08,4,3,13726.43,4575.48,2024-04-06,2024-06-30,2024-06-30
C0795,Gautam Kalla,Pune,organic,2024-05-30,10,8,25133.75,3141.72,2024-06-30,2024-06-30,2024-06-30
C0444,Nathaniel Chaudhry,Chennai,organic,2023-11-05,4,2,12341.63,6170.82,2024-06-30,2024-06-30,2024-06-30
C0357,Sanaya Prasad,Bengaluru,social_media,2024-01-09,6,3,12042.4,4014.13,2024-03-05,2024-06-30,2024-06-30
C0408,Radha D’Alia,Ahmedabad,paid_search,2022-04-22,6,4,12960.61,3240.15,2022-07-21,2023-10-23,2023-10-23
C0138,Ethan Sathe,Jaipur,social_media,2022-10-18,4,3,5679.22,1893.07,2022-12-24,2024-04-07,2024-04-07
C0248,Onveer Nazareth,Kolkata,social_media,2024-02-22,8,6,24564.03,4094.0,2024-03-18,2024-06-30,2024-06-30
C0655,Hemang Lala,Jaipur,organic,2023-10-05,5,4,10753.19,2688.3,2024-03-24,2024-06-30,2024-06-30
C1599,Reva Kapur,Ahmedabad,paid_search,2022-12-06,6,4,29118.72,7279.68,2022-12-17,2024-01-15,2024-01-15
C0869,Hemal Kannan,Jaipur,social_media,2022-01-18,4,1,10617.78,10617.78,2022-11-30,2023-12-05,2023-12-05
C1643,Logan Sahota,Surat,social_media,2022-05-11,8,4,28157.69,7039.42,2022-06-29,2024-04-15,2024-04-15
C1133,Gautami Mistry,Surat,email,2023-01-13,7,5,9062.97,1812.59,2023-06-15,2024-06-30,2024-06-30
C0148,Adweta Raj,Bengaluru,referral,2022-08-13,4,2,10324.7,5162.35,2023-04-29,2023-09-05,2023-09-05
C0206,Janya Khanna,Ahmedabad,social_media,2023-01-06,13,8,29379.17,3672.4,2023-03-31,2024-06-30,2024-06-30
C0552,Hredhaan Bakshi,Delhi,referral,2022-11-23,5,4,18327.02,4581.75,2023-05-26,2024-06-26,2024-06-26
C0667,Sneha Magar,Surat,paid_search,2023-01-29,4,2,4952.38,2476.19,2023-05-13,2024-06-30,2024-06-30
C0092,Advaith Varughese,Kolkata,social_media,2023-07-19,1,1,1033.67,1033.67,2024-05-06,2024-05-06,2024-05-06
C0972,Dipta Misra,Delhi,social_media,2022-12-18,9,7,37254.95,5322.14,2023-05-23,2024-06-30,2024-06-30
C1673,Jackson Chana,Jaipur,paid_search,2024-06-16,5,2,10759.46,5379.73,2024-06-30,2024-06-30,2024-06-30
C0831,Alka Gokhale,Surat,social_media,2023-01-22,2,0,0.0,,2023-11-01,2024-06-30,2024-06-30
C0424,Vincent Venkatesh,Kolkata,paid_search,2023-04-10,3,2,2912.0,1456.0,2024-03-08,2024-06-30,2024-06-30
C1322,Gunbir Arya,Delhi,organic,2022-09-22,5,4,28660.74,7165.19,2022-10-08,2024-03-14,2024-03-14
C1824,Bahadurjit Khanna,Kolkata,referral,2023-10-24,3,1,2263.62,2263.62,2023-10-28,2024-06-30,2024-06-30
C0842,Logan Banik,Pune,paid_search,2023-07-01,5,3,16823.65,5607.88,2023-08-15,2024-06-30,2024-06-30
C1621,Samuel Choudhary,Pune,organic,2022-09-28,3,2,16482.4,8241.2,2023-03-08,2024-06-02,2024-06-02
C1768,Aishani Wali,Jaipur,paid_search,2022-05-18,8,3,7985.08,2661.69,2022-06-19,2024-04-22,2024-04-22
C0684,Anvi Dyal,Surat,organic,2023-10-01,4,0,0.0,,2024-04-22,2024-06-30,2024-06-30
C0095,Urvashi Wali,Pune,social_media,2024-05-04,7,4,10472.97,2618.24,2024-06-30,2024-06-30,2024-06-30
C0516,Chanakya D’Alia,Pune,paid_search,2022-05-25,5,4,9788.5,2447.13,2022-12-08,2024-02-06,2024-02-06
C1222,Zarna Gulati,Bengaluru,organic,2022-10-29,5,2,4781.47,2390.74,2023-03-19,2024-06-10,2024-06-10
C0485,Yashawini Raval,Chennai,organic,2022-05-30,3,2,2779.69,1389.85,2022-12-27,2023-09-05,2023-09-05
C1357,Madhavi Sekhon,Pune,organic,2022-08-16,3,2,17157.32,8578.66,2023-11-09,2024-06-30,2024-06-30
C1014,Hitesh Naik,Hyderabad,organic,2023-11-01,8,4,16542.34,4135.59,2024-03-20,2024-06-30,2024-06-30
C1261,Janaki Chaudry,Kolkata,paid_search,2024-06-25,9,5,11309.11,2261.82,2024-06-30,2024-06-30,2024-06-30
C1623,Zilmil Kade,Pune,paid_search,2024-03-21,4,3,7005.13,2335.04,2024-06-30,2024-06-30,2024-06-30
C0088,Michael Saran,Mumbai,organic,2022-09-15,4,2,8328.58,4164.29,2023-02-22,2024-06-30,2024-06-30
C0149,Timothy Bhatnagar,Jaipur,paid_search,2023-12-14,4,1,2586.3,2586.3,2023-12-27,2024-06-30,2024-06-30
C0547,Ekanta Thaman,Kolkata,organic,2022-05-31,4,2,3462.46,1731.23,2023-03-23,2023-08-02,2023-08-02
C1591,Jagat Nayar,Ahmedabad,paid_search,2022-11-22,5,3,9220.53,3073.51,2022-12-02,2024-06-30,2024-06-30
C0565,Balveer Nagi,Bengaluru,organic,2024-01-06,4,3,3586.56,1195.52,2024-06-30,2024-06-30,2024-06-30
C1779,Chaitaly Prakash,Jaipur,organic,2023-10-28,1,1,2025.76,2025.76,2024-02-16,2024-02-16,2024-02-16
C0740,Dhriti Ramesh,Mumbai,email,2024-01-27,7,4,19818.05,4954.51,2024-06-27,2024-06-30,2024-06-30
C1221,Advik Dada,Chennai,social_media,2023-01-23,3,2,3715.01,1857.51,2023-06-19,2023-10-10,2023-10-10
C1433,Naveen Gole,Mumbai,email,2023-12-14,8,4,8326.74,2081.69,2024-04-11,2024-06-30,2024-06-30
C1904,Samarth Mahajan,Jaipur,organic,2022-08-10,2,1,6967.56,6967.56,2023-09-19,2024-01-17,2024-01-17
C0195,Shivani Guha,Chennai,organic,2022-06-17,2,1,2838.99,2838.99,2023-05-27,2023-12-28,2023-12-28
C1171,Dayita Sankaran,Delhi,organic,2022-09-23,6,3,3588.07,1196.02,2023-02-10,2024-06-30,2024-06-30
C1836,Charita Acharya,Chennai,organic,2022-04-15,3,1,1183.86,1183.86,2022-12-26,2023-10-30,2023-10-30
C1649,Naksh Bhavsar,Chennai,email,2024-01-16,6,3,4599.31,1533.1,2024-05-02,2024-06-30,2024-06-30
C0877,Nidra Goyal,Surat,organic,2023-04-16,3,3,7445.57,2481.86,2024-02-04,2024-06-30,2024-06-30
C0986,Aarush Rattan,Kolkata,social_media,2023-09-18,7,5,29507.03,5901.41,2024-06-30,2024-06-30,2024-06-30
C0229,Chaaya Nagi,Hyderabad,organic,2022-09-15,4,2,10185.87,5092.94,2023-02-06,2023-09-11,2023-09-11
C1565,Anusha Chada,Surat,organic,2024-02-03,2,2,9694.78,4847.39,2024-06-30,2024-06-30,2024-06-30
C0778,Shaurya Nagi,Jaipur,paid_search,2024-05-24,4,3,38610.05,12870.02,2024-06-30,2024-06-30,2024-06-30
C1884,Aayush Narain,Delhi,social_media,2024-01-09,5,3,10810.47,3603.49,2024-06-29,2024-06-30,2024-06-30
C1601,Ayaan Baral,Bengaluru,social_media,2022-04-22,3,2,6650.32,3325.16,2023-10-28,2024-01-12,2024-01-12
C1000,Charles Natarajan,Bengaluru,organic,2023-05-12,4,3,14468.59,4822.86,2023-09-17,2024-06-30,2024-06-30
C1662,Girindra Pillay,Mumbai,referral,2023-09-07,5,3,14615.14,4871.71,2024-03-09,2024-06-30,2024-06-30
C0073,Michael Kala,Delhi,organic,2024-02-09,5,2,10588.82,5294.41,2024-02-13,2024-06-30,2024-06-30
C0878,Bachittar Minhas,Hyderabad,organic,2023-12-15,7,3,15918.59,5306.2,2024-01-31,2024-06-30,2024-06-30
C0132,Balendra Biswas,Jaipur,referral,2023-02-20,6,5,19970.9,3994.18,2023-03-12,2024-06-30,2024-06-30
C0121,Nikita Chander,Hyderabad,organic,2023-08-14,4,2,1617.47,808.74,2023-10-29,2024-06-30,2024-06-30
C0187,Farhan Randhawa,Hyderabad,social_media,2022-12-25,4,3,11401.54,3800.51,2023-03-06,2024-01-14,2024-01-14
C0262,Maanas Issac,Surat,social_media,2023-10-03,6,4,34912.85,8728.21,2023-11-09,2024-06-30,2024-06-30
C1023,Yochana Om,Jaipur,organic,2023-09-04,2,2,6228.63,3114.32,2024-06-30,2024-06-30,2024-06-30
C0895,Samesh Banerjee,Kolkata,social_media,2023-08-04,8,5,13337.35,2667.47,2023-10-11,2024-06-30,2024-06-30
C0792,Raagini Saran,Ahmedabad,referral,2023-01-27,4,3,17823.49,5941.16,2023-03-20,2024-06-30,2024-06-30
C0428,Laban Chopra,Delhi,organic,2024-05-01,4,2,6054.72,3027.36,2024-06-30,2024-06-30,2024-06-30
C0028,Niharika Gupta,Kolkata,email,2023-09-14,5,3,9206.18,3068.73,2023-10-26,2024-06-30,2024-06-30
C0846,Urishilla Bath,Hyderabad,paid_search,2022-11-24,3,2,6018.44,3009.22,2023-06-16,2024-04-09,2024-04-09
C0135,Madhav Konda,Ahmedabad,paid_search,2022-11-26,4,3,7986.06,2662.02,2023-09-11,2024-05-18,2024-05-18
C1311,Radha Srinivasan,Jaipur,referral,2024-05-21,7,4,13949.13,3487.28,2024-05-26,2024-06-30,2024-06-30
C0451,Gayathri Mittal,Bengaluru,paid_search,2022-12-16,2,1,1128.44,1128.44,2024-01-15,2024-05-09,2024-05-09
C0197,Raksha Sarna,Kolkata,email,2023-01-20,4,1,1077.03,1077.03,2023-06-09,2024-06-30,2024-06-30
C0474,Brijesh Sampath,Mumbai,email,2023-02-19,4,2,4247.07,2123.54,2023-05-12,2024-06-30,2024-06-30
C0862,Vedhika Varma,Bengaluru,referral,2023-02-27,8,4,33738.14,8434.54,2023-03-20,2024-06-30,2024-06-30
C0422,Gautami Agarwal,Kolkata,paid_search,2022-08-09,5,3,3867.68,1289.23,2022-09-29,2023-08-18,2023-08-18
C1275,Indira Yohannan,Ahmedabad,organic,2024-02-15,4,2,8049.82,4024.91,2024-06-30,2024-06-30,2024-06-30
C0369,Dalaja Dada,Jaipur,paid_search,2024-04-03,3,2,4734.51,2367.26,2024-06-30,2024-06-30,2024-06-30
C0716,Ridhi Basu,Hyderabad,organic,2022-07-16,4,3,20976.38,6992.13,2022-09-21,2023-02-17,2023-02-17
C0336,Anjali Seshadri,Hyderabad,paid_search,2022-05-30,5,3,13781.83,4593.94,2022-08-15,2024-03-23,2024-03-23
C0390,Zashil Butala,Pune,paid_search,2023-12-04,4,1,3234.3,3234.3,2024-04-05,2024-06-30,2024-06-30
C0209,Ryan Devi,Ahmedabad,paid_search,2023-07-06,4,3,16854.46,5618.15,2023-08-12,2024-06-30,2024-06-30
C0885,Dominic Guha,Delhi,referral,2024-05-28,7,3,9181.0,3060.33,2024-06-30,2024-06-30,2024-06-30
C1664,Anusha Bhandari,Ahmedabad,social_media,2022-04-06,5,2,7872.98,3936.49,2022-04-27,2023-10-29,2023-10-29
C0087,Advik Salvi,Chennai,paid_search,2024-05-23,7,6,10162.35,1693.72,2024-06-30,2024-06-30,2024-06-30
C0822,Gunbir Wali,Ahmedabad,organic,2023-07-05,5,4,11132.84,2783.21,2023-12-15,2024-06-30,2024-06-30
C0186,Janaki Chakrabarti,Mumbai,email,2023-07-07,5,4,28355.01,7088.75,2024-06-30,2024-06-30,2024-06-30
C1913,Yahvi Gulati,Pune,social_media,2023-06-01,4,2,3845.83,1922.92,2024-06-30,2024-06-30,2024-06-30
C0184,Tripti Brahmbhatt,Kolkata,organic,2024-05-01,2,2,7441.54,3720.77,2024-06-30,2024-06-30,2024-06-30
C1556,Vihaan Mody,Bengaluru,organic,2022-03-15,5,5,24254.0,4850.8,2022-06-15,2024-01-05,2024-01-05
C0258,Bhavika Yadav,Ahmedabad,organic,2023-09-01,5,4,16795.76,4198.94,2023-09-10,2024-06-30,2024-06-30
C1202,Wazir Sawhney,Pune,email,2023-12-16,3,3,4165.22,1388.41,2024-06-30,2024-06-30,2024-06-30
C0341,Saumya Vala,Chennai,paid_search,2023-10-16,5,4,11593.58,2898.4,2024-04-12,2024-06-30,2024-06-30
C1615,Jack Goda,Surat,social_media,2024-05-18,4,2,2392.29,1196.15,2024-06-30,2024-06-30,2024-06-30
C0364,Meghana Balakrishnan,Bengaluru,organic,2022-10-07,6,3,15940.12,5313.37,2023-02-22,2024-04-28,2024-04-28
C0776,Tripti Ram,Jaipur,organic,2023-07-15,5,2,6241.65,3120.83,2023-08-20,2024-06-30,2024-06-30
C0955,Frado Bhatti,Mumbai,social_media,2023-09-20,1,1,2741.42,2741.42,2024-06-30,2024-06-30,2024-06-30
C1587,Warda Hora,Surat,paid_search,2024-01-14,5,4,11224.23,2806.06,2024-01-23,2024-06-30,2024-06-30
C1979,Omisha Koshy,Surat,organic,2024-03-19,2,2,9521.41,4760.71,2024-06-30,2024-06-30,2024-06-30
C1980,Avni Oak,Mumbai,organic,2023-04-22,7,4,19712.46,4928.12,2023-05-31,2024-06-30,2024-06-30
C1941,Anmol Patil,Kolkata,email,2023-03-21,5,4,18081.6,4520.4,2023-06-19,2024-03-09,2024-03-09
C1707,Praneel Samra,Chennai,referral,2022-03-30,3,3,9086.16,3028.72,2022-05-20,2023-12-27,2023-12-27
C1770,Warhi Gade,Surat,organic,2023-07-30,7,2,4912.05,2456.03,2023-11-10,2024-06-30,2024-06-30
C1136,Samesh Ratta,Mumbai,organic,2023-02-24,4,3,19641.72,6547.24,2023-03-08,2024-04-08,2024-04-08
C1769,Ria Choudhury,Ahmedabad,paid_search,2022-11-20,6,3,14956.69,4985.56,2023-10-14,2024-06-30,2024-06-30
C0767,Vasatika Dugal,Hyderabad,email,2022-08-15,4,3,10528.23,3509.41,2023-09-09,2024-06-30,2024-06-30
C0663,Abhimanyu Prakash,Pune,paid_search,2022-05-14,6,3,9384.72,3128.24,2022-05-17,2023-08-04,2023-08-04
C0548,Anusha Rao,Ahmedabad,referral,2022-08-16,3,2,6140.85,3070.43,2022-09-27,2024-06-30,2024-06-30
C1534,Urvi Tella,Jaipur,organic,2022-07-08,5,2,7227.62,3613.81,2023-02-09,2024-02-17,2024-02-17
C1618,Advika Nadkarni,Bengaluru,social_media,2023-08-03,6,4,8630.61,2157.65,2023-10-11,2024-06-30,2024-06-30
C0420,Xavier Shetty,Delhi,referral,2022-04-12,4,3,12114.2,4038.07,2023-04-26,2024-02-14,2024-02-14
