customer_id,customer_name,city,acquisition_channel,segment,recency_days,frequency,total_revenue,r_score,f_score,m_score,rfm_score
C0367,Dhriti Rama,Delhi,organic,Champions,1,5,10209.58,4.0,5.0,3.0,12.0
C0017,Ishwar Yadav,Surat,organic,Champions,1,4,11381.4,4.0,4.0,3.0,11.0
C0715,Hemangini Bajwa,Chennai,social_media,At Risk,1,3,8089.09,4.0,3.0,2.0,9.0
C0656,Yug Mander,Ahmedabad,organic,Champions,1,3,22088.94,4.0,3.0,5.0,12.0
C1778,Tanmayi Mahal,Hyderabad,social_media,Champions,1,5,13346.23,4.0,5.0,4.0,13.0
C1411,Xalak Shah,Pune,social_media,Lost,241,1,1270.59,1.0,1.0,1.0,3.0
C1481,Agastya Som,Jaipur,social_media,Lost,224,2,11583.44,1.0,2.0,3.0,6.0
C0213,Ayaan Nagar,Ahmedabad,social_media,At Risk,1,1,10812.12,4.0,1.0,3.0,8.0
C0491,Samuel Luthra,Pune,referral,At Risk,1,2,7110.9,4.0,2.0,2.0,8.0
C0159,Amol Ghosh,Jaipur,paid_search,Champions,1,5,11574.56,4.0,5.0,3.0,12.0
C0992,Abha Dixit,Bengaluru,paid_search,Loyal,164,4,16231.61,1.0,4.0,4.0,9.0
C1898,Indira Yogi,Delhi,paid_search,Champions,1,6,32510.48,4.0,5.0,5.0,14.0
C0061,Charvi Ravi,Mumbai,social_media,Loyal,248,4,11403.28,1.0,4.0,3.0,8.0
C0820,Ladli Ramakrishnan,Kolkata,paid_search,Champions,1,4,14584.67,4.0,4.0,4.0,12.0
C0884,Yachana Vyas,Pune,social_media,Champions,1,6,33338.9,4.0,5.0,5.0,14.0
C1179,Jyoti Bose,Bengaluru,organic,Champions,1,4,8719.14,4.0,4.0,3.0,11.0
C1015,Sudiksha Luthra,Ahmedabad,organic,Loyal,668,3,16404.61,1.0,3.0,4.0,8.0
C0617,Charles Dyal,Ahmedabad,organic,At Risk,1,2,9429.78,4.0,2.0,3.0,9.0
C0515,Keya Kumer,Delhi,social_media,At Risk,1,1,1065.23,4.0,1.0,1.0,6.0
C0943,Vihaan Desai,Delhi,referral,Champions,1,6,29572.62,4.0,5.0,5.0,14.0
C1650,Bhavani Sandhu,Ahmedabad,social_media,At Risk,1,3,10457.67,4.0,3.0,3.0,10.0
C1972,Geetika Hora,Mumbai,paid_search,Lost,287,1,3506.92,1.0,1.0,1.0,3.0
C0325,Advik Badal,Kolkata,social_media,At Risk,1,1,11853.93,4.0,1.0,3.0,8.0
C1914,Michael Om,Surat,paid_search,Champions,1,6,30648.63,4.0,5.0,5.0,14.0
C0216,Indrajit Mani,Pune,referral,Loyal,80,3,9147.92,2.0,3.0,3.0,8.0
C0462,Azaan Sankar,Surat,organic,Champions,1,5,24703.38,4.0,5.0,5.0,14.0
C1983,Ekalinga Sengupta,Chennai,referral,Loyal,187,5,21607.09,1.0,5.0,5.0,11.0
C0897,Ekaja Dugal,Bengaluru,referral,Champions,1,4,12209.0,4.0,4.0,3.0,11.0
C1839,Inaya Bobal,Hyderabad,paid_search,Champions,1,4,38419.41,4.0,4.0,5.0,13.0
C0600,Neel Roy,Pune,paid_search,At Risk,1,4,7489.99,4.0,4.0,2.0,10.0
C0120,Vedhika Dara,Delhi,paid_search,Champions,1,5,8785.15,4.0,5.0,3.0,12.0
C1953,Xavier Borde,Mumbai,paid_search,Champions,1,5,18634.45,4.0,5.0,4.0,13.0
C0761,Zinal Tank,Mumbai,organic,Champions,1,4,19880.89,4.0,4.0,5.0,13.0
C1635,Vansha Chopra,Delhi,paid_search,Lost,74,1,3524.96,2.0,1.0,1.0,4.0
C0674,Rushil Sharma,Hyderabad,social_media,Champions,1,6,28780.58,4.0,5.0,5.0,14.0
C1896,Christopher Wable,Delhi,organic,At Risk,1,3,6145.49,4.0,3.0,2.0,9.0
C1852,Tarak Golla,Pune,organic,Loyal,160,3,16747.8,1.0,3.0,4.0,8.0
C1212,Michael Gill,Surat,social_media,Lost,65,2,4828.18,2.0,2.0,2.0,6.0
C1513,Jairaj Mital,Jaipur,paid_search,Champions,1,4,19552.56,4.0,4.0,5.0,13.0
C1041,Pahal Mutti,Hyderabad,paid_search,At Risk,1,2,4701.39,4.0,2.0,1.0,7.0
C1499,Libni Sami,Pune,social_media,Champions,1,3,21106.83,4.0,3.0,5.0,12.0
C1252,Xalak Shah,Ahmedabad,organic,At Risk,1,2,10066.77,4.0,2.0,3.0,9.0
C1004,Lucky Lad,Surat,organic,Loyal,113,3,10150.89,2.0,3.0,3.0,8.0
C1571,Manan Bawa,Hyderabad,organic,Champions,1,4,21056.03,4.0,4.0,5.0,13.0
C0558,Yoshita Dar,Bengaluru,paid_search,Lost,29,2,9772.76,2.0,2.0,3.0,7.0
C1766,Robert Shan,Bengaluru,paid_search,At Risk,1,2,9861.76,4.0,2.0,3.0,9.0
C1887,Yashica Dixit,Surat,organic,Loyal,143,5,17539.35,1.0,5.0,4.0,10.0
C0678,Jagdish Randhawa,Chennai,social_media,Champions,1,7,28565.75,4.0,5.0,5.0,14.0
C0784,Sanaya Parekh,Chennai,social_media,Champions,1,6,23570.08,4.0,5.0,5.0,14.0
C1747,Shivansh Lalla,Surat,organic,Champions,1,5,31213.48,4.0,5.0,5.0,14.0
C0631,Vamakshi Murthy,Delhi,paid_search,Lost,126,1,6913.96,1.0,1.0,2.0,4.0
C0110,Bhavya Sarna,Hyderabad,organic,At Risk,1,2,4603.06,4.0,2.0,1.0,7.0
C1781,Naveen Nanda,Jaipur,paid_search,At Risk,1,3,7930.53,4.0,3.0,2.0,9.0
C1816,Alexander Palla,Bengaluru,paid_search,Champions,1,4,13617.1,4.0,4.0,4.0,12.0
C0891,Tanvi Modi,Mumbai,email,Lost,135,1,1791.85,1.0,1.0,1.0,3.0
C0692,Fariq Sidhu,Pune,email,Lost,116,2,8854.61,2.0,2.0,3.0,7.0
C1253,Ekaja More,Mumbai,paid_search,At Risk,1,2,5701.7,4.0,2.0,2.0,8.0
C1354,Gaurika Golla,Ahmedabad,organic,Loyal,131,4,17272.08,1.0,4.0,4.0,9.0
C0925,Isaac Brahmbhatt,Kolkata,organic,At Risk,1,4,8136.96,4.0,4.0,2.0,10.0
C0366,Jasmit Nanda,Pune,referral,Lost,447,2,6232.21,1.0,2.0,2.0,5.0
C0945,Faraj Venkatesh,Chennai,organic,Loyal,54,4,19168.85,2.0,4.0,5.0,11.0
C0145,Nitesh Kurian,Kolkata,paid_search,At Risk,1,3,3213.42,4.0,3.0,1.0,8.0
C0751,Zehaan Arora,Chennai,social_media,Lost,20,1,10087.35,2.0,1.0,3.0,6.0
C0654,Girish Bhatt,Mumbai,paid_search,At Risk,1,3,11281.98,4.0,3.0,3.0,10.0
C0975,Warinder Sampath,Ahmedabad,organic,Champions,1,5,10945.23,4.0,5.0,3.0,12.0
C1610,Aarush Saraf,Pune,paid_search,Lost,339,1,1633.76,1.0,1.0,1.0,3.0
C1689,Ayush Gade,Bengaluru,organic,At Risk,1,2,5104.44,4.0,2.0,2.0,8.0
C1505,Chasmum Kibe,Mumbai,social_media,Loyal,113,3,10848.29,2.0,3.0,3.0,8.0
C1333,Jagat Garg,Ahmedabad,paid_search,Lost,350,1,7783.02,1.0,1.0,2.0,4.0
C0014,Priya Rastogi,Chennai,email,Champions,1,3,13332.7,4.0,3.0,4.0,11.0
C1597,Benjamin Kade,Kolkata,organic,Champions,1,4,18612.3,4.0,4.0,4.0,12.0
C1902,Ganga Goel,Jaipur,organic,Lost,404,3,5031.59,1.0,3.0,2.0,6.0
C1794,Qabil Nori,Chennai,email,Loyal,11,5,27330.61,2.0,5.0,5.0,12.0
C0902,Gagan Vala,Pune,organic,At Risk,1,2,5843.62,4.0,2.0,2.0,8.0
C1369,Upma Dey,Bengaluru,paid_search,At Risk,1,3,8223.63,4.0,3.0,2.0,9.0
C1817,Vamakshi Shetty,Jaipur,organic,At Risk,1,2,3108.12,4.0,2.0,1.0,7.0
C0232,Januja Varghese,Ahmedabad,organic,At Risk,1,1,6184.36,4.0,1.0,2.0,7.0
C1378,Dayamai Guha,Kolkata,organic,At Risk,1,1,3427.74,4.0,1.0,1.0,6.0
C1546,Charles Ram,Chennai,organic,At Risk,1,2,16478.93,4.0,2.0,4.0,10.0
C1874,Tanveer Seth,Ahmedabad,organic,Champions,1,5,44603.8,4.0,5.0,5.0,14.0
C1092,Dalbir Misra,Jaipur,referral,At Risk,1,4,8416.97,4.0,4.0,2.0,10.0
C1257,Ijaya Raman,Delhi,paid_search,At Risk,1,4,6641.81,4.0,4.0,2.0,10.0
C0298,Devansh Bhasin,Bengaluru,paid_search,Lost,681,1,771.64,1.0,1.0,1.0,3.0
C1530,Rohan Krishnan,Surat,referral,At Risk,1,3,6302.67,4.0,3.0,2.0,9.0
C1835,Chaman Ramakrishnan,Mumbai,organic,Champions,1,8,31384.23,4.0,5.0,5.0,14.0
C0465,Mitesh Bhagat,Pune,organic,Loyal,116,3,12656.16,2.0,3.0,3.0,8.0
C0318,Ekaja Jani,Bengaluru,paid_search,At Risk,1,2,9028.48,4.0,2.0,3.0,9.0
C1661,Rohan Sathe,Ahmedabad,email,Loyal,3,7,15652.17,2.0,5.0,4.0,11.0
C1394,Bina Prashad,Pune,social_media,Loyal,201,3,9555.94,1.0,3.0,3.0,7.0
C0086,Jai Barman,Hyderabad,social_media,Champions,1,7,15883.86,4.0,5.0,4.0,13.0
C0688,Nimrat Nagy,Kolkata,paid_search,At Risk,1,2,8942.73,4.0,2.0,3.0,9.0
C1476,William Bhatti,Hyderabad,social_media,At Risk,1,1,1873.53,4.0,1.0,1.0,6.0
C1402,Nidhi Bumb,Hyderabad,social_media,Loyal,49,5,9586.92,2.0,5.0,3.0,10.0
C1920,Lila Dar,Chennai,paid_search,Champions,1,3,17787.72,4.0,3.0,4.0,11.0
C0982,Reva Nadig,Jaipur,organic,Champions,1,6,28120.69,4.0,5.0,5.0,14.0
C1385,Sara Deep,Bengaluru,organic,Loyal,48,3,10550.5,2.0,3.0,3.0,8.0
C1434,Jacob Oza,Bengaluru,organic,Champions,1,2,20355.46,4.0,2.0,5.0,11.0
C1988,Chanchal Lal,Jaipur,email,Lost,205,2,4555.93,1.0,2.0,1.0,4.0
C0468,Alka Chand,Jaipur,referral,At Risk,1,3,8474.03,4.0,3.0,2.0,9.0
C1073,Wishi Sampath,Kolkata,paid_search,Lost,36,1,3477.01,2.0,1.0,1.0,4.0
C1809,Anvi Naik,Ahmedabad,social_media,At Risk,1,1,1125.78,4.0,1.0,1.0,6.0
C0131,Faris Narasimhan,Surat,social_media,Loyal,377,5,8498.87,1.0,5.0,2.0,8.0
C1423,Zansi Dutt,Pune,paid_search,Champions,1,4,12140.17,4.0,4.0,3.0,11.0
C1545,Christopher Bal,Kolkata,organic,Lost,173,3,5821.84,1.0,3.0,2.0,6.0
C1706,Yadavi Pradhan,Mumbai,email,Champions,1,5,20474.45,4.0,5.0,5.0,14.0
C1424,Yamini Dani,Delhi,referral,Loyal,123,4,10128.64,2.0,4.0,3.0,9.0
C0496,Ekta Malhotra,Ahmedabad,organic,At Risk,1,2,16498.25,4.0,2.0,4.0,10.0
C1339,Samar Rana,Chennai,social_media,Champions,1,4,17417.31,4.0,4.0,4.0,12.0
C1583,Jack Khosla,Surat,referral,Champions,1,2,19012.3,4.0,2.0,5.0,11.0
C1153,Anjali Raja,Delhi,organic,At Risk,1,1,1254.01,4.0,1.0,1.0,6.0
C0476,Eshana Majumdar,Pune,organic,Champions,1,2,18941.42,4.0,2.0,5.0,11.0
C0495,Barkha Misra,Jaipur,organic,At Risk,1,3,7791.7,4.0,3.0,2.0,9.0
C1752,Leena Kurian,Mumbai,organic,At Risk,1,1,1770.34,4.0,1.0,1.0,6.0
C1059,Hamsini Murty,Mumbai,social_media,Lost,271,2,5762.54,1.0,2.0,2.0,5.0
C1220,Advika Shah,Surat,referral,Loyal,227,4,15836.77,1.0,4.0,4.0,9.0
C1880,Deepa Pant,Jaipur,paid_search,Lost,59,1,1696.4,2.0,1.0,1.0,4.0
C0470,Upkaar Luthra,Mumbai,paid_search,At Risk,1,2,4701.96,4.0,2.0,1.0,7.0
C0669,Jeremiah Sarma,Pune,organic,At Risk,1,1,633.61,4.0,1.0,1.0,6.0
C0587,Anirudh Tripathi,Hyderabad,organic,Loyal,203,4,16738.15,1.0,4.0,4.0,9.0
C0305,Neelima Sarna,Kolkata,paid_search,Champions,1,3,15614.35,4.0,3.0,4.0,11.0
C1581,Urmi Vohra,Hyderabad,social_media,Lost,23,1,1365.15,2.0,1.0,1.0,4.0
C1925,Neelima Dass,Hyderabad,referral,Loyal,12,3,17689.71,2.0,3.0,4.0,9.0
C1753,Manbir Arora,Kolkata,social_media,Lost,68,1,9122.46,2.0,1.0,3.0,6.0
C0838,Gauri Mitter,Ahmedabad,email,At Risk,1,3,11173.3,4.0,3.0,3.0,10.0
C0065,Vaishnavi Bora,Hyderabad,paid_search,At Risk,1,2,8000.99,4.0,2.0,2.0,8.0
C0769,Garima Pandya,Pune,paid_search,At Risk,1,2,4976.59,4.0,2.0,2.0,8.0
C1971,Teerth Chandran,Delhi,paid_search,At Risk,1,1,2421.02,4.0,1.0,1.0,6.0
C0169,Rachana Char,Surat,paid_search,Loyal,216,3,12565.18,1.0,3.0,3.0,7.0
C1400,Qushi Solanki,Ahmedabad,paid_search,Loyal,274,3,8615.62,1.0,3.0,3.0,7.0
C1697,Meera Walla,Mumbai,social_media,Champions,1,4,11048.77,4.0,4.0,3.0,11.0
C0081,Charles Palla,Jaipur,organic,At Risk,1,2,8494.99,4.0,2.0,2.0,8.0
C0978,Janani Soman,Surat,referral,At Risk,1,1,10936.6,4.0,1.0,3.0,8.0
C1676,Pranav Mallick,Jaipur,organic,Loyal,194,6,28996.4,1.0,5.0,5.0,11.0
C0870,Gabriel Sabharwal,Chennai,organic,At Risk,1,2,10993.74,4.0,2.0,3.0,9.0
C1945,Omkaar Patla,Mumbai,paid_search,Champions,1,5,17223.85,4.0,5.0,4.0,13.0
C0452,Edhitha Ghosh,Pune,referral,Champions,1,5,39131.39,4.0,5.0,5.0,14.0
C0272,Aishani Sule,Pune,social_media,Champions,1,3,29545.39,4.0,3.0,5.0,12.0
C0608,Aarav Sankar,Pune,paid_search,Lost,356,2,8279.9,1.0,2.0,2.0,5.0
C1046,Naksh Swamy,Ahmedabad,organic,Champions,1,4,14115.16,4.0,4.0,4.0,12.0
C1367,Ethan Sood,Bengaluru,email,Loyal,205,3,33525.06,1.0,3.0,5.0,9.0
C1283,Upkaar Mahal,Chennai,paid_search,At Risk,1,2,8278.59,4.0,2.0,2.0,8.0
C0266,Garima Choudhary,Chennai,social_media,Lost,205,2,12533.6,1.0,2.0,3.0,6.0
C1474,Patrick Majumdar,Hyderabad,organic,At Risk,1,2,5302.48,4.0,2.0,2.0,8.0
C1733,Bhavini Sengupta,Surat,organic,Loyal,117,2,16933.26,2.0,2.0,4.0,8.0
C1152,Shravya Sibal,Bengaluru,referral,Lost,62,1,1766.38,2.0,1.0,1.0,4.0
C1617,Ayush Mannan,Bengaluru,social_media,Loyal,147,3,10798.4,1.0,3.0,3.0,7.0
C0306,Vivaan Nagar,Jaipur,organic,At Risk,1,3,11287.78,4.0,3.0,3.0,10.0
C0898,Urvi Mann,Delhi,paid_search,At Risk,1,2,2294.67,4.0,2.0,1.0,7.0
C1954,Gagan Borra,Delhi,paid_search,Champions,1,3,17769.55,4.0,3.0,4.0,11.0
C0691,Chandran Peri,Surat,referral,Lost,546,1,1194.9,1.0,1.0,1.0,3.0
C1372,Aarna Thaker,Pune,social_media,Loyal,125,4,18966.05,1.0,4.0,5.0,10.0
C1382,Yadavi Doctor,Hyderabad,organic,Loyal,303,4,18109.06,1.0,4.0,4.0,9.0
C1144,Chaitaly Dixit,Ahmedabad,email,Lost,36,2,10432.16,2.0,2.0,3.0,7.0
C1557,Balendra Keer,Pune,organic,Champions,1,5,20364.55,4.0,5.0,5.0,14.0
C1864,Upkaar Sarraf,Delhi,social_media,At Risk,1,3,10551.8,4.0,3.0,3.0,10.0
C0671,Azad Narayanan,Ahmedabad,referral,Champions,1,5,11459.01,4.0,5.0,3.0,12.0
C0701,Tanish Murty,Surat,social_media,Loyal,3,2,13655.22,2.0,2.0,4.0,8.0
C0585,Sanaya Parmer,Jaipur,paid_search,Champions,1,3,13706.04,4.0,3.0,4.0,11.0
C0068,Zaid Dara,Surat,social_media,Champions,1,5,32281.88,4.0,5.0,5.0,14.0
C1055,Yatan Som,Hyderabad,paid_search,At Risk,1,1,16210.36,4.0,1.0,4.0,9.0
C0521,Balveer Taneja,Kolkata,paid_search,At Risk,1,2,5958.11,4.0,2.0,2.0,8.0
C0494,Unnati Mittal,Chennai,social_media,At Risk,1,1,2809.95,4.0,1.0,1.0,6.0
C0480,Balvan Randhawa,Pune,referral,Lost,133,1,9984.78,1.0,1.0,3.0,5.0
C0672,Ekbal Singhal,Mumbai,organic,At Risk,1,2,4963.84,4.0,2.0,2.0,8.0
C0010,Onveer Walla,Mumbai,social_media,Champions,1,5,23241.09,4.0,5.0,5.0,14.0
C0706,Ijaya Saraf,Delhi,organic,Champions,1,4,13047.86,4.0,4.0,4.0,12.0
C0400,Manya Merchant,Bengaluru,email,Champions,1,4,21306.24,4.0,4.0,5.0,13.0
C1217,Nicholas Hari,Kolkata,referral,Loyal,84,2,13872.21,2.0,2.0,4.0,8.0
C0220,Yashica Tripathi,Kolkata,paid_search,Champions,1,4,15109.06,4.0,4.0,4.0,12.0
C1758,Vedant Jain,Kolkata,organic,Champions,1,5,10841.93,4.0,5.0,3.0,12.0
C1183,Eta Shetty,Ahmedabad,organic,At Risk,1,1,6843.82,4.0,1.0,2.0,7.0
C1742,Abhimanyu Bali,Ahmedabad,paid_search,Champions,1,4,13175.69,4.0,4.0,4.0,12.0
C1479,Girindra Goyal,Ahmedabad,social_media,At Risk,1,1,3983.44,4.0,1.0,1.0,6.0
C1634,Sneha Kapur,Bengaluru,paid_search,Champions,1,4,22462.29,4.0,4.0,5.0,13.0
C1397,Falguni Bhattacharyya,Mumbai,social_media,At Risk,1,1,1697.97,4.0,1.0,1.0,6.0
C1231,Hema Balan,Hyderabad,organic,At Risk,1,1,7797.96,4.0,1.0,2.0,7.0
C1416,Bimala Salvi,Surat,social_media,Champions,1,4,40819.44,4.0,4.0,5.0,13.0
C0433,Zaid Chandra,Kolkata,referral,At Risk,1,1,1299.18,4.0,1.0,1.0,6.0
C0741,Brijesh Korpal,Kolkata,referral,Loyal,79,3,9829.65,2.0,3.0,3.0,8.0
C1160,Triya Oak,Pune,organic,At Risk,1,2,18010.46,4.0,2.0,4.0,10.0
C1128,Xavier Devan,Chennai,referral,Champions,1,3,20695.83,4.0,3.0,5.0,12.0
C0619,Fariq Barad,Hyderabad,organic,Lost,197,1,1900.91,1.0,1.0,1.0,3.0
C0147,Gautam Rana,Delhi,referral,Lost,280,2,9656.5,1.0,2.0,3.0,6.0
C0554,Chakrika Jani,Mumbai,organic,Loyal,96,4,20480.51,2.0,4.0,5.0,11.0
C1083,Eshana Chakraborty,Delhi,paid_search,At Risk,1,3,8538.03,4.0,3.0,2.0,9.0
C1094,Warjas Tailor,Jaipur,social_media,Champions,1,4,15441.68,4.0,4.0,4.0,12.0
C0794,Ekaraj Chopra,Jaipur,organic,Champions,1,3,18685.74,4.0,3.0,4.0,11.0
C1691,Tara Randhawa,Jaipur,social_media,Champions,1,5,14029.08,4.0,5.0,4.0,13.0
C0098,Harish Hari,Mumbai,referral,At Risk,1,1,6859.4,4.0,1.0,2.0,7.0
C0941,Mugdha Parekh,Mumbai,email,At Risk,1,3,11203.68,4.0,3.0,3.0,10.0
C0374,Azaan Kannan,Ahmedabad,organic,Loyal,63,3,13258.19,2.0,3.0,4.0,9.0
C1688,Yashica Chokshi,Delhi,social_media,Champions,1,6,27516.32,4.0,5.0,5.0,14.0
C1116,Diya Ahluwalia,Mumbai,organic,At Risk,1,3,9176.89,4.0,3.0,3.0,10.0
C1300,Abeer Sharma,Ahmedabad,referral,At Risk,1,1,2142.96,4.0,1.0,1.0,6.0
C0908,Oeshi Gill,Delhi,organic,At Risk,1,2,6709.26,4.0,2.0,2.0,8.0
C0377,Yug Mishra,Ahmedabad,email,At Risk,1,3,6167.39,4.0,3.0,2.0,9.0
C1520,Tara Malhotra,Pune,referral,At Risk,1,1,13028.28,4.0,1.0,4.0,9.0
C1660,Panini Kala,Bengaluru,social_media,At Risk,1,2,7411.44,4.0,2.0,2.0,8.0
C0763,Sarthak Sachdeva,Ahmedabad,paid_search,Lost,214,2,8422.83,1.0,2.0,2.0,5.0
C0330,Radha Narula,Chennai,email,At Risk,1,2,5466.34,4.0,2.0,2.0,8.0
C0302,Ladli Karpe,Kolkata,organic,Lost,328,2,7630.03,1.0,2.0,2.0,5.0
C1876,Jagdish Bobal,Ahmedabad,organic,At Risk,1,3,7937.69,4.0,3.0,2.0,9.0
C1205,Ekanta Goswami,Ahmedabad,paid_search,Loyal,102,3,18791.0,2.0,3.0,4.0,9.0
C1060,Balhaar Dora,Delhi,email,At Risk,1,2,10824.47,4.0,2.0,3.0,9.0
C0257,Wridesh Kale,Kolkata,paid_search,Loyal,203,3,16661.88,1.0,3.0,4.0,8.0
C1175,Idika Mishra,Mumbai,organic,Lost,260,2,11680.89,1.0,2.0,3.0,6.0
C1072,Faras Pingle,Surat,social_media,Loyal,344,1,22382.9,1.0,1.0,5.0,7.0
C1087,Samesh Korpal,Bengaluru,referral,Champions,1,4,12983.55,4.0,4.0,4.0,12.0
C1748,Yash Lad,Kolkata,paid_search,Lost,8,2,1635.76,2.0,2.0,1.0,5.0
C0673,Jairaj Kothari,Jaipur,paid_search,At Risk,1,2,6974.75,4.0,2.0,2.0,8.0
C0418,Nandini Biswas,Surat,paid_search,Loyal,218,2,21653.4,1.0,2.0,5.0,8.0
C1956,Ryan Bumb,Jaipur,organic,Champions,1,5,31721.12,4.0,5.0,5.0,14.0
C0855,William Ghosh,Ahmedabad,paid_search,Champions,1,3,23109.68,4.0,3.0,5.0,12.0
C1765,Vidhi Mital,Bengaluru,referral,At Risk,1,1,14925.8,4.0,1.0,4.0,9.0
C0236,Atharv Grewal,Jaipur,organic,Champions,1,4,9892.4,4.0,4.0,3.0,11.0
C1143,Kritika Prasad,Jaipur,paid_search,At Risk,1,1,1018.16,4.0,1.0,1.0,6.0
C0289,Jagvi Keer,Jaipur,paid_search,Lost,297,2,6338.52,1.0,2.0,2.0,5.0
C1304,Janya Sangha,Chennai,social_media,At Risk,1,2,15744.08,4.0,2.0,4.0,10.0
C0567,Chaman Hans,Kolkata,organic,At Risk,1,2,9779.96,4.0,2.0,3.0,9.0
C1538,Ekansh Dugar,Pune,organic,Lost,157,1,1980.2,1.0,1.0,1.0,3.0
C1472,Yashoda Nath,Ahmedabad,organic,Lost,67,2,10381.52,2.0,2.0,3.0,7.0
C0620,Dakshesh Gill,Delhi,paid_search,At Risk,1,1,12868.0,4.0,1.0,3.0,8.0
C1841,Advay Dalal,Mumbai,paid_search,Champions,1,4,13113.47,4.0,4.0,4.0,12.0
C0942,Manan Sha,Hyderabad,paid_search,At Risk,1,2,2104.95,4.0,2.0,1.0,7.0
C1167,Avi Grover,Bengaluru,organic,Loyal,146,3,29769.28,1.0,3.0,5.0,9.0
C0586,Avni Dey,Jaipur,paid_search,At Risk,1,2,2512.22,4.0,2.0,1.0,7.0
C1337,Dakshesh Anne,Surat,organic,Champions,1,4,9047.66,4.0,4.0,3.0,11.0
C1674,Omkaar Anne,Mumbai,social_media,Loyal,46,2,22808.38,2.0,2.0,5.0,9.0
C0714,Isaiah Sachdev,Pune,paid_search,At Risk,1,2,7767.49,4.0,2.0,2.0,8.0
C1526,Hitesh Tata,Bengaluru,organic,Lost,136,1,2349.27,1.0,1.0,1.0,3.0
C1477,Manya Ramaswamy,Kolkata,organic,Loyal,171,4,17900.62,1.0,4.0,4.0,9.0
C0936,Devika Sawhney,Ahmedabad,email,At Risk,1,3,7447.31,4.0,3.0,2.0,9.0
C0979,Wriddhish Kulkarni,Surat,paid_search,At Risk,1,1,3119.18,4.0,1.0,1.0,6.0
C1644,Chaitaly Madan,Jaipur,organic,Lost,212,1,1882.15,1.0,1.0,1.0,3.0
C0719,Siddharth Jani,Ahmedabad,paid_search,At Risk,1,3,4070.44,4.0,3.0,1.0,8.0
C0401,Wridesh Tata,Chennai,referral,Champions,1,3,24281.76,4.0,3.0,5.0,12.0
C0829,Faqid Setty,Pune,organic,At Risk,1,1,2160.93,4.0,1.0,1.0,6.0
C0540,Harita Patla,Bengaluru,referral,At Risk,1,4,7201.85,4.0,4.0,2.0,10.0
C0038,Wahab Raval,Jaipur,organic,Lost,67,1,1423.34,2.0,1.0,1.0,4.0
C1921,Libni Mandal,Ahmedabad,email,Champions,1,3,14102.48,4.0,3.0,4.0,11.0
C1117,Upkaar Sampath,Mumbai,organic,At Risk,1,1,7309.32,4.0,1.0,2.0,7.0
C0976,Anvi Sarraf,Bengaluru,organic,At Risk,1,1,13382.9,4.0,1.0,4.0,9.0
C0705,Charita Barad,Hyderabad,organic,At Risk,1,2,2437.25,4.0,2.0,1.0,7.0
C0503,Upma Bera,Mumbai,paid_search,Lost,53,1,1081.84,2.0,1.0,1.0,4.0
C0783,Hitesh Rajagopal,Jaipur,paid_search,Lost,141,3,3883.27,1.0,3.0,1.0,5.0
C0104,Shravya Savant,Bengaluru,social_media,Lost,308,2,3843.37,1.0,2.0,1.0,4.0
C0089,Rajata Loyal,Chennai,organic,Champions,1,5,10692.16,4.0,5.0,3.0,12.0
C1699,Mitali Brahmbhatt,Surat,organic,Lost,54,2,5663.73,2.0,2.0,2.0,6.0
C0392,Faras Deo,Hyderabad,email,Loyal,166,3,18087.74,1.0,3.0,4.0,8.0
C0514,Siddharth Bains,Surat,referral,At Risk,1,2,3405.02,4.0,2.0,1.0,7.0
C0003,Yashasvi Bala,Pune,organic,At Risk,1,3,11264.24,4.0,3.0,3.0,10.0
C0151,Wahab Yogi,Ahmedabad,organic,Lost,156,1,15007.68,1.0,1.0,4.0,6.0
C0437,Rachita Rana,Ahmedabad,organic,At Risk,1,2,2820.83,4.0,2.0,1.0,7.0
C0274,Anusha Mani,Surat,social_media,Champions,1,5,13656.51,4.0,5.0,4.0,13.0
C0212,Chatresh Randhawa,Chennai,referral,Lost,563,2,6786.35,1.0,2.0,2.0,5.0
C1895,Hemang Nagy,Mumbai,paid_search,Loyal,216,3,14084.09,1.0,3.0,4.0,8.0
C1984,Januja Bhargava,Kolkata,organic,At Risk,1,1,7094.76,4.0,1.0,2.0,7.0
C1777,Omisha Ahluwalia,Pune,referral,Loyal,135,3,16965.09,1.0,3.0,4.0,8.0
C0353,Krishna Borah,Ahmedabad,referral,Lost,55,1,7005.4,2.0,1.0,2.0,5.0
C1718,Chavvi Varkey,Jaipur,email,Lost,83,3,7732.47,2.0,3.0,2.0,7.0
C0708,Eta Thakkar,Hyderabad,paid_search,Lost,66,3,6148.54,2.0,3.0,2.0,7.0
C1091,Damyanti Reddy,Jaipur,organic,Lost,56,1,2519.12,2.0,1.0,1.0,4.0
C0524,Chandresh Chaudhry,Hyderabad,organic,At Risk,1,3,2741.11,4.0,3.0,1.0,8.0
C1276,Raghav Dhar,Hyderabad,referral,Lost,358,2,11648.54,1.0,2.0,3.0,6.0
C0946,Vritti Thaman,Bengaluru,social_media,Champions,1,4,22844.41,4.0,4.0,5.0,13.0
C1791,Barkha Nath,Pune,social_media,At Risk,1,2,8285.44,4.0,2.0,2.0,8.0
C1892,Varsha Chaudhary,Mumbai,social_media,Loyal,365,3,13566.81,1.0,3.0,4.0,8.0
